dp_id,mistakes
5ec797f67bb87fc9af3bc2b3,"[{""x"":0.18811881188118804,""y"":0.1289598493899569,""w"":0.007171087479118291,""h"":0.01390246551536874,""type"":""1""},{""x"":0.1061538252590691,""y"":0.4688703039957519,""w"":0.0078230045226745,""h"":0.011585387929473919,""type"":""4""},{""x"":0.09376740143150118,""y"":0.4499475037109444,""w"":0.005649947710820451,""h"":0.01119920833182484,""type"":""4""},{""x"":0.26924173898871345,""y"":0.4287116485443852,""w"":0.006519170435562104,""h"":0.011842840994573415,""type"":""5""},{""x"":0.2990126173111135,""y"":0.1919191919191927,""w"":0.007388393160303686,""h"":0.01158538792947396,""type"":""5""},{""x"":0.48125964859860426,""y"":0.16219543101263534,""w"":0.007388393160303686,""h"":0.0158333635036144,""type"":""5""},{""x"":0.43134724995133245,""y"":0.5365523011879044,""w"":0.006953781797932848,""h"":0.011585387929473919,""type"":""4""},{""x"":0.4443855908224566,""y"":0.5465929707267818,""w"":-0.007171087479118267,""h"":0.010040669538877441,""type"":""4""},{""x"":0.5970247230484363,""y"":0.22807123404494972,""w"":0.006664040889685747,""h"":0.018021714556959452,""type"":""5""}]"
5ec3a8d4a2ac22245c052291,"[{""x"":0.7435657145961518,""y"":0.4057661441173984,""w"":-0.014559480639421953,""h"":0.02317077585894792,""type"":""2""}]"
5ec72b22b6e1142b31f79f0f,"[{""x"":0.39044398266987157,""y"":0.0926831034357916,""w"":0.008040310203859896,""h"":0.01776426149186008,""type"":""1""},{""x"":0.3884882315392029,""y"":0.06449199280740499,""w"":0.008040310203859896,""h"":0.01390246551536875,""type"":""1""},{""x"":0.5164450601438745,""y"":0.29787319632003034,""w"":0.0049980306672642635,""h"":0.01390246551536876,""type"":""1""},{""x"":0.9990221244346656,""y"":0.011295753231237101,""w"":-0.009289817870675844,""h"":0.019984794178342567,""type"":""1""}]"
5ec3a8d4a2ac22245c05228f,"[{""x"":0.9066672099308698,""y"":0.7460869145456959,""w"":0.006301864754376497,""h"":0.01660572269891268,""type"":""5""},{""x"":0.9238343587445167,""y"":0.7889528498847495,""w"":0.0054326420296350085,""h"":0.01119920833182484,""type"":""5""},{""x"":0.9623517907346291,""y"":0.9774084935375258,""w"":0.006356191174673016,""h"":0.01564027370478978,""type"":""5""},{""x"":0.9740862975186404,""y"":0.43868795481698697,""w"":0.006845128957340185,""h"":0.018246985988921407,""type"":""5""},{""x"":0.9833761153893162,""y"":0.46041055718475055,""w"":-0.005378315609338489,""h"":0.01564027370478986,""type"":""5""},{""x"":0.9570278015455865,""y"":0.37342360281428355,""w"":0.009344144290972365,""h"":0.014674824710666959,""type"":""5""}]"
5ec3a8d4a2ac22245c052285,[]
5ec3a8d4a2ac22245c05227a,"[{""x"":0.48160371592714846,""y"":0.798414250027153,""w"":0.008800880088008863,""h"":0.01129575323123709,""type"":""0""}]"
5ec4cd1cce7cf4e480e13748,"[{""x"":0.772073503646661,""y"":0.8650302306216285,""w"":0.010756631218677447,""h"":0.02432931465189532,""type"":""5""},{""x"":0.7131836640454168,""y"":0.27137564413550086,""w"":0.007388393160303686,""h"":0.015061004308316162,""type"":""5""}]"
5ec3a8d3a2ac22245c052212,"[{""x"":0.8532100123592606,""y"":0.3316196613687653,""w"":-0.014342174958236628,""h"":0.01621954310126352,""type"":""5""},{""x"":0.9376604327099376,""y"":0.3626950508670939,""w"":0.0065191704355620095,""h"":0.02201223706600048,""type"":""4""}]"
5ec88c686afe4bb02b4bc2c7,"[{""x"":0.054801776473943686,""y"":0.5529126389341442,""w"":-0.008148963044452588,""h"":0.013902465515368802,""type"":""5""},{""x"":0.029444919800622034,""y"":0.6100672193862159,""w"":0.0084749215662307,""h"":0.01042684913652652,""type"":""5""},{""x"":0.2705455730758261,""y"":0.30585424133811256,""w"":0.007388393160303733,""h"":0.01158538792947396,""type"":""5""},{""x"":0.29575303209333276,""y"":0.2081508031328824,""w"":-0.005867253392005893,""h"":0.01506100430831612,""type"":""5""},{""x"":0.5723831642423515,""y"":0.3057456283262738,""w"":0.007171087479118267,""h"":0.01679881249773726,""type"":""5""},{""x"":0.710263618954488,""y"":0.212591868505847,""w"":-0.008800880088008863,""h"":0.015061004308316162,""type"":""5""},{""x"":0.7067142928284597,""y"":0.2799802082956204,""w"":0.005649947710820521,""h"":0.012743926722421361,""type"":""5""},{""x"":0.7119296291769093,""y"":0.24483786490954948,""w"":0.008909532928601527,""h"":0.01158538792947396,""type"":""5""},{""x"":0.7384726126933682,""y"":0.5480612577386771,""w"":0.005215336348449683,""h"":0.01428864511301788,""type"":""5""},{""x"":0.7445571717665594,""y"":0.6523297491039428,""w"":0.008692227247416107,""h"":0.016991902296561757,""type"":""5""},{""x"":0.8875986364068505,""y"":0.5973112245513675,""w"":0.007171087479118361,""h"":0.012357747124772242,""type"":""5""},{""x"":0.8808621602901032,""y"":0.5571485463958579,""w"":0.006736476116747335,""h"":0.01197156752712308,""type"":""5""}]"
5ed067e530b0f7d30bf4764c,"[{""x"":0.8730799005826508,""y"":0.026646392237790084,""w"":0.006193211913784022,""h"":0.01158538792947395,""type"":""5""},{""x"":0.8619973108421954,""y"":0.013323196118895042,""w"":0.010104714175121191,""h"":0.013323196118895042,""type"":""5""}]"
5ec3a8d3a2ac22245c05220d,"[{""x"":0.19543929701612137,""y"":0.6931923777801912,""w"":0.009344144290972294,""h"":0.010813028734175681,""type"":""5""},{""x"":0.17388981696523562,""y"":0.8570974580532527,""w"":0.0052153363484496364,""h"":0.016991902296561757,""type"":""5""},{""x"":0.5972646647380793,""y"":0.7311345232492187,""w"":0.0054326420296350085,""h"":0.009268310343579202,""type"":""5""},{""x"":0.9476836572546143,""y"":0.03996958835668513,""w"":-0.014179195697347541,""h"":0.01911589008363202,""type"":""2""},{""x"":0.9555066617772889,""y"":0.059085478440317155,""w"":-0.012223444566678862,""h"":0.01824698598892147,""type"":""2""}]"
5ecf5f269d886544f4e30202,"[{""x"":0.8782952369311007,""y"":0.5525505955613483,""w"":0.0065191704355620095,""h"":0.012743926722421403,""type"":""4""},{""x"":0.5925722201849815,""y"":0.9001846421201263,""w"":-0.009452797131564933,""h"":0.01216465732594766,""type"":""4""}]"
5ecf7a0730131ce226c4be72,"[{""x"":0.26332012329370325,""y"":0.9791340636411059,""w"":0.02084250697196539,""h"":0.01930099113197706,""type"":""3""},{""x"":0.4688096286511088,""y"":0.07668231611893583,""w"":0.009393805959195697,""h"":0.01564945226917059,""type"":""1""},{""x"":0.4655805078526354,""y"":0.13249869587897756,""w"":0.010861588140319985,""h"":0.014606155451225889,""type"":""1""},{""x"":0.8341406135329518,""y"":0.0892018779342723,""w"":0.0029355643622485756,""h"":0.006259780907668226,""type"":""5""}]"
5ec48993ce7cf4e480e0e7c6,[]
5ecf45c2b82153c4fccf669b,"[{""x"":0.7415235579040073,""y"":0.19248826291079812,""w"":0.00968736239542057,""h"":0.0219092331768388,""type"":""0""}]"
5ed44ea64f729ae77293efb1,"[{""x"":0.2345515925436665,""y"":0.10380803338549817,""w"":0.004109790107148066,""h"":0.019822639540949413,""type"":""1""},{""x"":0.4080434463525613,""y"":0.5691184141888368,""w"":0.009393805959195622,""h"":0.01773604590505996,""type"":""0""},{""x"":0.8084544253632763,""y"":0.31611893583724543,""w"":0.00968736239542057,""h"":0.02034428794992173,""type"":""0""}]"
5ec4b5cbce7cf4e480e12aa9,"[{""x"":0.41274034933215914,""y"":0.19457485654668752,""w"":0.004696902979597811,""h"":0.012519561815336486,""type"":""0""},{""x"":0.41215323645970936,""y"":0.21648408972352637,""w"":0.012329370321444273,""h"":0.018779342723004695,""type"":""0""},{""x"":0.5747835021282843,""y"":0.3432446531038077,""w"":0.011742257448994528,""h"":0.023474178403755867,""type"":""2""}]"
5ec3a8d4a2ac22245c052272,"[{""x"":0.08425069719653604,""y"":0.3901930099113198,""w"":0.010568031704095104,""h"":0.020865936358894166,""type"":""0""},{""x"":0.023190958461764277,""y"":0.6045905059989568,""w"":0.016439160428592395,""h"":0.020344287949921665,""type"":""0""},{""x"":0.2553940995156319,""y"":0.4293166405842463,""w"":0.004990459415822684,""h"":0.017214397496087594,""type"":""0""},{""x"":0.413033905768384,""y"":0.5388628064684403,""w"":0.006458241596946971,""h"":0.022952529994783567,""type"":""0""},{""x"":0.43534419492147414,""y"":0.3521126760563379,""w"":0.008806693086745952,""h"":0.017214397496087726,""type"":""0""},{""x"":0.5134302069572882,""y"":0.1246739697443923,""w"":0.00968736239542057,""h"":0.020344287949921748,""type"":""0""},{""x"":0.5319242624394547,""y"":0.03286384976525822,""w"":0.008219580214296206,""h"":0.018779342723004692,""type"":""0""}]"
5ecf7600dbb90c63bb20bd2e,"[{""x"":0.32232496697490093,""y"":0.36098069900886803,""w"":0.01232937032144431,""h"":0.025560772039645272,""type"":""4""}]"
5ec3a8d4a2ac22245c05226e,[]
5ec3a8d4a2ac22245c05226c,"[{""x"":0.2644943490386027,""y"":0.05320813771517997,""w"":0.011742257448994564,""h"":0.02243088158581116,""type"":""0""}]"
5ecf7718547fe345ed7172ae,"[{""x"":0.02966222548180744,""y"":0.6664494406429885,""w"":-0.009778755653343114,""h"":0.019115890083632063,""type"":""5""},{""x"":0.00032595852177810374,""y"":0.7804206943991889,""w"":0.0055412948702277635,""h"":0.01216465732594766,""type"":""4""},{""x"":0.24051664425701821,""y"":0.6177787432267721,""w"":0.006193211913783975,""h"":0.01390246551536872,""type"":""5""},{""x"":0.23455431962949377,""y"":0.231068148630873,""w"":0.005215336348449683,""h"":0.00926831034357916,""type"":""0""},{""x"":0.33484089149655705,""y"":0.005213424568263278,""w"":0.006845128957340138,""h"":0.01390246551536874,""type"":""5""},{""x"":0.4725312037376574,""y"":0.2924023186866676,""w"":0.005867253392005846,""h"":0.014481734911842377,""type"":""0""},{""x"":0.39288867158320717,""y"":0.9884146120705259,""w"":0.006084559073191265,""h"":0.011585387929474002,""type"":""5""},{""x"":0.4079914164255926,""y"":0.9996138204023508,""w"":-0.006301864754376684,""h"":-0.01042684913652652,""type"":""5""},{""x"":0.7345022568100433,""y"":0.3621399176954731,""w"":-0.008402486339168912,""h"":0.014674824710667042,""type"":""5""},{""x"":0.828708796805607,""y"":0.2315026006782277,""w"":0.008474921566230687,""h"":0.01100611853300026,""type"":""5""}]"
5ed4d86befac2908528f33e3,[]
5ec3a8d4a2ac22245c052266,"[{""x"":0.34258036107441653,""y"":0.048513302034428794,""w"":0.008219580214296206,""h"":0.019822639540949396,""type"":""0""},{""x"":0.24776163217378538,""y"":0.47104851330203446,""w"":0.00939380595919566,""h"":0.013041210224308786,""type"":""0""},{""x"":0.7236166152942911,""y"":0.06624934793948878,""w"":0.008219580214296283,""h"":0.019822639540949406,""type"":""0""},{""x"":0.7680904153823572,""y"":0.05529473135106938,""w"":0.006751798033171844,""h"":0.019300991131977047,""type"":""0""}]"
5ec3a8d4a2ac22245c052265,"[{""x"":0.026126522824012916,""y"":0.0099113197704747,""w"":0.01702627330104212,""h"":0.031298904538341166,""type"":""2""},{""x"":0.38250403640099806,""y"":0.6870109546165883,""w"":0.005871128724497301,""h"":0.010954616588419449,""type"":""0""}]"
5ec3a8d4a2ac22245c052264,"[{""x"":0.4338764127403493,""y"":0.45957224830464277,""w"":0.007926023778071334,""h"":0.021909233176838832,""type"":""0""}]"
5ecf4f47f43566cc3140e279,"[{""x"":0.34316747394686625,""y"":0.05216484089723526,""w"":0.009100249522970824,""h"":0.021387584767866456,""type"":""0""},{""x"":0.2891530896814913,""y"":0.3901930099113198,""w"":0.009393805959195622,""h"":0.01930099113197706,""type"":""0""}]"
5ecdf104c9c3b710fe914644,"[{""x"":0.10068985762512844,""y"":0.4872196139801775,""w"":0.012035813885219418,""h"":0.025039123630672972,""type"":""3""},{""x"":0.6669602231028914,""y"":0.10224308815858112,""w"":0.011155144576545008,""h"":0.025560772039645272,""type"":""3""},{""x"":0.8282694848084544,""y"":0.08868022952529996,""w"":0.010568031704095112,""h"":0.016171100678142925,""type"":""4""},{""x"":0.8397181858212243,""y"":0.17057902973395933,""w"":0.011742257448994452,""h"":0.023995826812728202,""type"":""4""}]"
5ecf50fbc5851421be67b24d,"[{""x"":0.8784174713767691,""y"":0.10813028734175688,""w"":0.007823004522674525,""h"":0.01564027370478982,""type"":""5""},{""x"":0.8901519781607807,""y"":0.14172791233723134,""w"":0.006519170435562198,""h"":0.01390246551536874,""type"":""5""},{""x"":0.9941327466079941,""y"":0.5485681184605915,""w"":0.005541294870227858,""h"":0.009268310343579202,""type"":""5""},{""x"":0.843431256705917,""y"":0.46002437758710174,""w"":0.005649947710820521,""h"":0.011585387929473919,""type"":""5""},{""x"":0.6528541743063188,""y"":0.07935990731689656,""w"":0.006519170435562104,""h"":0.010426849136526561,""type"":""5""},{""x"":0.7519455649268634,""y"":0.8698574755922427,""w"":0.006953781797932942,""h"":0.010040669538877525,""type"":""5""},{""x"":0.5722880930068319,""y"":0.5293436153651206,""w"":0.005215336348449683,""h"":0.009268310343579202,""type"":""5""},{""x"":0.553545478004591,""y"":0.35314917393770423,""w"":0.006193211913783928,""h"":0.01737808189421092,""type"":""2""}]"
5ec3a8d4a2ac22245c052278,[]
5ec3a8d4a2ac22245c052276,"[{""x"":0.05812417437252312,""y"":0.6447574334898277,""w"":0.01790694260971672,""h"":0.01930099113197706,""type"":""0""}]"
5ecf56ab937b7d18df9fe6a4,"[{""x"":0.3211507412300015,""y"":0.4684402712571727,""w"":0.017906942609716738,""h"":0.051643192488262914,""type"":""4""}]"
5ed5c0ab78009e34afceaf88,"[{""x"":0.4250697196536034,""y"":0.09859154929577464,""w"":0.018494055482166448,""h"":0.04277516953573291,""type"":""4""}]"
5ec3a8d4a2ac22245c05225e,"[{""x"":0.17082942862187447,""y"":0.04363829453435189,""w"":0.007605698841489105,""h"":0.01197156752712308,""type"":""5""},{""x"":0.17430631952084094,""y"":0.054451323268527585,""w"":0.007388393160303686,""h"":0.01274392672242134,""type"":""3""},{""x"":0.152367500124498,""y"":0.7501096186878745,""w"":-0.008474921566230665,""h"":0.019695159480105636,""type"":""5""},{""x"":0.3730595281750397,""y"":0.6237645269903336,""w"":0.005867253392005893,""h"":0.01477136961007929,""type"":""5""}]"
5ed058a3db4f9512559550cb,"[{""x"":0.5915896081021577,""y"":0.3484611371935316,""w"":0.019668281227065938,""h"":0.03338549817423058,""type"":""2""},{""x"":0.9445178335535006,""y"":0.6437141366718832,""w"":0.011742257448994603,""h"":0.021909233176838766,""type"":""4""},{""x"":0.9233817701453104,""y"":0.7501304121022431,""w"":0.008806693086745877,""h"":0.01773604590505996,""type"":""4""}]"
5ec5781268d373ba5bd742f4,[]
5ec5781268d373ba5bd742f3,"[{""x"":0.40452076911786294,""y"":0.8659363588941055,""w"":0.009980918831645367,""h"":0.03755868544600939,""type"":""0""},{""x"":0.8535153383237927,""y"":0.9274908711528429,""w"":0.018787611918391244,""h"":0.026082420448617572,""type"":""1""}]"
5ec5781268d373ba5bd742ef,"[{""x"":0.39548954895489546,""y"":0.43597262952101656,""w"":0.013201320132013201,""h"":0.021505376344085964,""type"":""2""},{""x"":0.8615491178747505,""y"":0.29260345389377646,""w"":0.009126838609786851,""h"":0.01679881249773726,""type"":""4""}]"
5ecf2615db68b7f9b5cde680,"[{""x"":0.32555408777337447,""y"":0.6458007303077726,""w"":0.009687362395420495,""h"":0.027647365675534673,""type"":""0""},{""x"":0.19345369147218555,""y"":0.909754825247783,""w"":0.010568031704095112,""h"":0.018779342723004695,""type"":""0""},{""x"":0.518127109936885,""y"":0.538341158059468,""w"":0.014971378247468126,""h"":0.03129890453834111,""type"":""0""},{""x"":0.6475854983120501,""y"":0.37297861241523217,""w"":0.017906942609716776,""h"":0.024517475221700603,""type"":""0""},{""x"":0.978570380155585,""y"":0.0015649452269170577,""w"":0.014971378247467975,""h"":0.03442879499217528,""type"":""1""},{""x"":0.9850286217525319,""y"":0.5560772039645279,""w"":0.014677821811243328,""h"":0.03286384976525822,""type"":""0""},{""x"":0.8212241303390576,""y"":0.8335941575378194,""w"":0.008513136650521079,""h"":0.01669274908711536,""type"":""0""},{""x"":0.9081168354616175,""y"":0.81377151799687,""w"":0.009393805959195622,""h"":0.021909233176838898,""type"":""0""}]"
5ed46dd3f9a116c31a7df98b,"[{""x"":0.1869954498752385,""y"":0.23474178403755866,""w"":0.00939380595919566,""h"":0.025560772039645272,""type"":""5""}]"
5ed7254c9b1b9387756b7836,"[{""x"":0.6070747101130195,""y"":0.362545644235785,""w"":0.027594305005137272,""h"":0.052686489306207646,""type"":""3""}]"
5ed467b50677cfb2a342625e,"[{""x"":0.9856578250417635,""y"":0.0944209116252127,""w"":0.007823004522674525,""h"":0.019115890083632042,""type"":""5""}]"
5ece10b8857d5439e7794be2,[]
5ed0b8ffe004e9cdc93f02f5,[]
5ed5c0b59737ca06a1d79878,"[{""x"":0.20127938719797905,""y"":0.15147894717787191,""w"":0.010104714175121213,""h"":0.01216465732594766,""type"":""5""},{""x"":0.40606282850507264,""y"":0.6004730700071201,""w"":0.007823004522674525,""h"":0.02201223706600052,""type"":""1""}]"
5ed4f5ceefac2908528f37e8,"[{""x"":0.9207920792079208,""y"":0.25806451612903225,""w"":0.011001100110011127,""h"":0.02346041055718475,""type"":""3""},{""x"":0.705903923725706,""y"":0.8527207559465624,""w"":0.016868353502016785,""h"":0.029977191267513865,""type"":""3""},{""x"":0.24104632685490768,""y"":0.9163679808841101,""w"":0.01271238234934608,""h"":0.02259150646247418,""type"":""3""}]"
5ec5781268d373ba5bd7421c,"[{""x"":0.000434611362370805,""y"":0.45742973341539633,""w"":0.00695378179793288,""h"":0.01274392672242132,""type"":""5""},{""x"":0.34779774273723657,""y"":0.4318453350711415,""w"":0.009778755653343109,""h"":0.019115890083632063,""type"":""0""},{""x"":0.4754105040133643,""y"":0.3743890518084066,""w"":0.009778755653343109,""h"":0.01737808189421092,""type"":""0""},{""x"":0.5174591533227397,""y"":0.3891604214184859,""w"":0.009289817870676034,""h"":0.013902465515368802,""type"":""0""}]"
5ec5781268d373ba5bd7421b,"[{""x"":0.6561318683308668,""y"":0.5398670094010584,""w"":0.009706320426281334,""h"":0.013387559385169893,""type"":""2""},{""x"":0.8694536120278695,""y"":0.9378733572281962,""w"":0.009289817870675844,""h"":0.02085369827305304,""type"":""5""},{""x"":0.8958019258715996,""y"":0.6708301654538216,""w"":0.01151720110282618,""h"":0.01428864511301788,""type"":""5""}]"
5ed4a778a658d9fd2b29895d,[]
5ed48e145a7040d2bf98def6,"[{""x"":0.3428676200953429,""y"":0.31356576517866847,""w"":0.008800880088008816,""h"":0.01477136961007929,""type"":""0""},{""x"":0.05647231389805647,""y"":0.7367220593027043,""w"":0.013201320132013201,""h"":0.013033561420658148,""type"":""0""},{""x"":0.3409933585951187,""y"":0.9400456174649723,""w"":0.008311942305341647,""h"":0.015640273704789945,""type"":""0""},{""x"":0.3209469095057654,""y"":0.8349082220049961,""w"":0.008311942305341647,""h"":0.01564027370478978,""type"":""0""},{""x"":0.30481196267774924,""y"":0.7506245248180732,""w"":0.00928981787067594,""h"":0.01390246551536872,""type"":""0""},{""x"":0.5292344049219735,""y"":0.17030520256326712,""w"":0.008311942305341694,""h"":0.012164657325947618,""type"":""0""}]"
